time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,-2.84094191341,4.97597160041,66.713407988,0.35434595768,0.193855465505,0.0,-3.37965378643,4.88340503761,28.1443613391,0.0815786065331,0.00144463589108,0.0,-899.622514517,-899.982471275,900.073785782,899.98767268
2.880000000000002,-3.0472674568,5.27392355926,68.4008746495,0.359194947286,0.194186694039,0.0,-3.49771105067,5.04864272227,28.1040055516,0.0792478142917,0.0126323126379,0.0,900.439883294,-900.065471051,900.024019803,899.931244888
2.940000000000002,-3.2606503238,5.5818521809,70.0858105083,0.363758160147,0.195205105395,0.0,-3.61498435196,5.21596802615,28.060030359,0.0687500217679,0.0244869223971,0.0,900.20595522,-899.858174343,900.339953962,899.916142842
3.000000000000002,-3.48106163102,5.89988486741,71.7680084971,0.367614861716,0.196694680459,0.0,-3.73205066052,5.38541481149,28.0127072178,0.0533668489701,0.0254989404465,0.0,900.507948838,-899.720835184,900.38562112,899.763300651
3.0600000000000023,-3.70849465882,6.228139876,73.4472546158,0.370760340241,0.198338690776,0.0,-3.84904313209,5.55666843962,27.9615817005,0.0504708671763,0.0309568837376,0.0,900.470157234,-899.862520939,900.072853242,899.955810135
3.1200000000000023,-3.94294736644,6.5667180025,75.1233094127,0.373987410949,0.200576300613,0.0,-3.96610230203,5.72953654865,27.9063796026,0.0597002147606,0.0476457731159,0.0,900.258059954,-900.104715599,899.716370649,900.090528564
3.1800000000000024,-4.18444390223,6.91572615851,76.795951012,0.377744366117,0.203892294261,0.0,-4.0839683321,5.90438952422,27.8479021314,0.0678868411724,0.0672892478815,0.0,900.209024119,-900.175537076,899.721580326,900.053853644
3.2400000000000024,-4.43306560765,7.275303639,78.4650255215,0.381803661802,0.208389942814,0.0,-4.20373899141,6.081875099,27.7875105184,0.0671872138863,0.0870452863012,0.0,900.36019405,-900.331997757,900.045139342,900.017687854
3.3000000000000025,-4.68894390204,7.64559590212,80.130382045,0.386084227085,0.214237769979,0.0,-4.32599484446,6.26156554833,27.7239983808,0.0785706490345,0.112772779787,0.0,900.075105201,-900.290312128,899.809755418,900.271867973
3.3600000000000025,-4.95226534206,8.02675228189,81.7918690559,0.391013186056,0.221348561894,0.0,-4.45199939904,6.44405535634,27.6585721163,0.0884841305021,0.128041696595,0.0,900.435534198,-900.229509797,899.837949343,900.241170592
3.4200000000000026,-5.22327994407,8.41894484128,83.4493695163,0.396650952822,0.229566263125,0.0,-4.58255377611,6.62947715941,27.591144626,0.103126055969,0.150559318689,0.0,900.139819986,-900.229537,899.932002347,-899.698436803
3.4800000000000026,-5.50261675753,8.82411167179,85.1040022488,1.14433210117,0.239236730848,0.0,-4.7689143345,6.99357436879,27.7082152428,2.15288899982,0.175799055251,0.0,899.985982594,-900.258301873,812.785164139,-899.769569629
3.5400000000000027,-5.80269894229,9.28760854563,86.7903731566,1.27291610318,0.25012500377,0.0,-5.24144796332,8.49029523025,28.5029211487,2.10365920144,0.1907474688,0.0,899.949276537,-900.041599411,899.77139015,-899.69615246
3.6000000000000028,-6.13272203547,9.84787861972,88.5239131363,1.39858894443,0.261840385352,0.0,-5.76751479058,10.2202796584,29.2767135353,2.0625721338,0.202847103103,0.0,900.111144522,-900.125707027,899.671556715,-899.855103852
3.660000000000003,-6.49601231221,10.5190689978,90.3025921344,1.52190049575,0.274418480537,0.0,-6.35093770585,12.1880701012,30.0037460544,2.0335932077,0.220420677384,0.0,899.992080945,-900.266408683,899.594400712,-900.220764967
3.720000000000003,-6.89614400518,11.3155231788,92.1228365666,1.64357950934,0.288105595605,0.0,-6.99632675912,14.3959526986,30.6584951992,2.01341596667,0.240072269186,0.0,899.996635691,-900.394863967,899.572648935,-900.533696571
3.780000000000003,-7.33699805796,12.2516613501,93.9795585065,1.76388062841,0.303308175241,0.0,-7.70932475646,16.8442017995,31.2160502536,1.97797640344,0.271503897797,0.0,899.663067456,-900.58037456,900.004089672,-900.328868067
3.840000000000003,-7.82283605035,13.3418291752,95.8662383719,1.88206283587,0.320235678544,0.0,-8.49687500841,19.5294895005,31.6541169806,1.94339464927,0.297495031185,0.0,899.649318721,-900.391338651,900.016746045,-900.337790031
3.900000000000003,-8.35834990618,14.6000859176,97.7751473466,1.99823976186,0.338623720014,0.0,-9.36631135922,22.4464649491,31.9545978955,1.91585307447,0.319965647944,0.0,899.428973139,-900.07264468,899.993758252,-900.568260543
3.960000000000003,-8.9487043723,16.0402586887,99.6975477235,2.11287648186,0.358157697813,0.0,-10.3261505269,25.5930978462,32.1016914995,1.89726009135,0.334724941295,0.0,899.814521799,-900.188517222,899.853582301,-900.775526241
4.020000000000002,-9.59957047531,17.6760778864,101.623828583,2.22630243107,0.378383721438,0.0,-11.3847547549,28.9683722911,32.0818758718,1.87121057666,0.341276702467,0.0,899.980975567,-900.06355832,899.764187794,-900.378185243
4.080000000000001,-10.3171781756,19.5214023905,103.54355726,2.33817039878,0.398787962908,0.0,-12.5523082971,32.5773662884,31.8816230756,1.8455789434,0.337329649899,0.0,900.213871141,-899.909908057,900.079719802,-900.695295733
4.14,-11.1083415988,21.5904219051,105.445615075,2.44844766445,0.418948029812,0.0,-13.8382275819,36.4264636029,31.4912768659,1.81506793442,0.332982716574,0.0,900.092026185,-899.80842962,900.00456513,-900.406633944
4.199999999999998,-11.9805177685,23.8979299793,107.318296879,2.55700732343,0.438879868604,0.0,-15.2547470342,40.5294609371,30.9011012392,1.79423710802,0.33035667764,0.0,899.865653388,-899.689307997,899.761825768,-900.541122806
4.259999999999997,-12.9420042672,26.4597472516,109.149307744,2.6643558106,0.458672144211,0.0,-16.8179697973,44.9069979265,30.100494287,1.77620237398,0.328650989151,0.0,899.631541435,-899.532053865,899.790486655,-900.684748985
4.319999999999996,-14.0022270556,29.2931600199,110.925624161,2.77050118161,0.478255322171,0.0,-18.5494988586,49.5873516238,29.0759708068,1.74852956063,0.32116065599,0.0,899.83931229,-899.547138619,900.093949037,-900.600264814
4.379999999999995,-15.1720331825,32.4173880923,112.633463513,2.87494057944,0.497333077,0.0,-20.4751000597,54.6072795056,27.8161151573,1.71581787806,0.310282463818,0.0,899.941204288,-899.558783598,899.848502305,-900.164009719
4.439999999999993,-16.4640413428,35.8542742791,114.258317342,2.97744999809,0.5160153623,0.0,-22.6285443391,60.0180459473,26.3079113473,1.68688150575,0.313200166848,0.0,899.46092786,-899.685672893,899.889357379,-900.364230751
4.499999999999992,-17.8932359481,39.629235613,115.784852323,3.07824927014,0.534761601551,0.0,-25.055830211,65.8879652439,24.5366410441,1.66028079531,0.310567808222,0.0,899.774854474,-899.826320396,899.960836403,-900.529348863
4.559999999999991,-19.4777874008,43.7723997079,117.196851812,3.17754509709,0.553212850759,0.0,-27.8175879688,72.3067073397,22.4874032231,1.64100803703,0.300240399112,0.0,899.966104727,-899.759343148,899.581316128,-900.457761848
4.6199999999999894,-21.2401685134,48.3200897765,118.477020356,3.27559908695,0.571053613439,0.0,-30.997854737,79.3920331331,20.1391866367,1.61490563204,0.290415190414,0.0,900.094937182,-899.966026365,899.868297188,-900.490629955
4.679999999999988,-23.2087525533,53.3168209258,119.606851727,3.37201756329,0.58831393307,0.0,-34.7110793558,87.3020875639,17.4734389711,1.58201706576,0.281076668258,0.0,900.002388279,-899.958211223,899.943266821,-900.309255235
4.739999999999987,-25.420151328,58.8183558459,120.566778367,3.46658940041,0.605004459753,0.0,-39.1204519169,96.2573456787,14.4736425019,1.56042995901,0.271115080267,0.0,900.140462492,-900.144574618,899.497507283,-900.347090856
4.799999999999986,-27.9228894298,64.8962117899,121.336460457,3.55984508148,0.620994486399,0.0,-44.4654658745,106.566682346,11.1319658559,1.53707747898,0.254470539903,0.0,900.214800499,-900.032013784,899.449715122,-900.277433634
4.859999999999984,-30.7833224451,71.64420776,121.895688902,3.65158114368,0.635966348336,0.0,-51.1098691243,118.67493022,7.4635505309,1.5022405326,0.236321340071,0.0,899.98412094,-899.83745871,899.853664427,-900.273088411
4.919999999999983,-34.0954163959,79.189224597,122.226493286,3.7411411519,0.64966427287,0.0,-59.627549698,133.25778818,3.53303215385,1.45313027277,0.201422676859,0.0,900.363084681,-899.653128234,900.190624015,-900.088418969
4.979999999999982,-37.9977965801,87.7097977805,122.317486206,3.82775637698,0.66126342573,0.0,-70.966722605,151.395901355,-0.49455512724,1.40355695641,0.165516895412,0.0,900.383527455,-899.770478263,899.995351011,-899.941750047
5.0399999999999805,-42.7056534636,97.4695225021,122.173073189,3.91138368266,0.670702768031,0.0,-86.8092614657,174.914354797,-4.22814195117,1.34588006531,0.128282963305,0.0,900.038273859,-899.545247819,899.945977623,-899.66518547
